filename,class
fer0000253.png,happiness
fer0000255.png,surprise
fer0000256.png,surprise
fer0000259.png,surprise
fer0000260.png,neutral
fer0000261.png,neutral
fer0000262.png,neutral
fer0000263.png,sadness
fer0000264.png,happiness
fer0000265.png,neutral
fer0000267.png,neutral
fer0000268.png,surprise
fer0000270.png,neutral
fer0000271.png,neutral
fer0000272.png,neutral
fer0000273.png,neutral
fer0000274.png,anger
fer0000275.png,surprise
fer0000276.png,happiness
fer0000277.png,neutral
fer0000278.png,surprise
fer0000279.png,neutral
fer0000280.png,neutral
fer0000281.png,happiness
fer0000282.png,happiness
fer0000283.png,happiness
fer0000284.png,happiness
fer0000285.png,neutral
fer0000286.png,happiness
fer0000287.png,neutral
fer0000288.png,neutral
fer0000289.png,neutral
fer0000290.png,happiness
fer0000295.png,happiness
fer0000296.png,sadness
fer0000297.png,neutral
fer0000298.png,disgust
fer0000299.png,fear
fer0000300.png,neutral
fer0000301.png,surprise
fer0000302.png,happiness
fer0000303.png,surprise
fer0000304.png,sadness
fer0000306.png,anger
fer0000308.png,happiness
fer0000310.png,neutral
fer0000311.png,neutral
fer0000312.png,sadness
fer0000313.png,sadness
fer0000314.png,happiness
fer0000315.png,surprise
fer0000316.png,neutral
fer0000317.png,sadness
fer0000318.png,surprise
fer0000319.png,neutral
fer0000320.png,sadness
fer0000321.png,surprise
fer0000322.png,neutral
fer0000323.png,happiness
fer0000324.png,happiness
fer0000325.png,happiness
fer0000327.png,surprise
fer0000328.png,surprise
fer0000329.png,surprise
fer0000330.png,happiness
fer0000331.png,surprise
fer0000332.png,happiness
fer0000333.png,happiness
fer0000334.png,happiness
fer0000335.png,surprise
fer0000336.png,neutral
fer0000337.png,neutral
fer0000338.png,sadness
fer0000340.png,sadness
fer0000341.png,anger
fer0000342.png,neutral
fer0000344.png,surprise
fer0000345.png,neutral
fer0000346.png,neutral
fer0000347.png,happiness
fer0000348.png,anger
fer0000349.png,sadness
fer0000350.png,happiness
fer0000351.png,sadness
fer0000353.png,surprise
fer0000354.png,anger
fer0000355.png,happiness
fer0000356.png,surprise
fer0000357.png,sadness
fer0000358.png,sadness
fer0000359.png,neutral
fer0000360.png,neutral
fer0000361.png,surprise
fer0000362.png,sadness
fer0000363.png,happiness
fer0000364.png,anger
fer0000365.png,happiness
fer0000366.png,surprise
fer0000367.png,sadness
fer0000368.png,anger
fer0000369.png,happiness
fer0000370.png,happiness
fer0000371.png,fear
fer0000372.png,neutral
fer0000373.png,anger
fer0000375.png,neutral
fer0000377.png,happiness
fer0000378.png,neutral
fer0000379.png,happiness
fer0000380.png,surprise
fer0000381.png,neutral
fer0000382.png,neutral
fer0000383.png,happiness
fer0000384.png,sadness
fer0000386.png,anger
fer0000388.png,neutral
fer0000390.png,sadness
fer0000391.png,surprise
fer0000392.png,neutral
fer0000393.png,neutral
fer0000394.png,neutral
fer0000395.png,neutral
fer0000396.png,neutral
fer0000398.png,neutral
fer0000399.png,sadness
fer0000400.png,happiness
fer0000401.png,neutral
fer0000402.png,sadness
fer0000403.png,anger
fer0000404.png,neutral
fer0000405.png,happiness
fer0000406.png,neutral
fer0000407.png,happiness
fer0000408.png,sadness
fer0000409.png,anger
fer0000410.png,surprise
fer0000411.png,anger
fer0000412.png,surprise
fer0000413.png,sadness
fer0000414.png,neutral
fer0000415.png,sadness
fer0000416.png,happiness
fer0000417.png,neutral
fer0000418.png,neutral
fer0000419.png,neutral
fer0000420.png,surprise
fer0000421.png,neutral
fer0000423.png,surprise
fer0000424.png,surprise
fer0000425.png,sadness
fer0000426.png,neutral
fer0000427.png,sadness
fer0000428.png,sadness
fer0000429.png,sadness
fer0000430.png,neutral
fer0000431.png,neutral
fer0000433.png,anger
fer0000434.png,surprise
fer0000435.png,happiness
fer0000436.png,happiness
fer0000437.png,surprise
fer0000438.png,happiness
fer0000439.png,happiness
fer0000440.png,neutral
fer0000441.png,neutral
fer0000442.png,surprise
fer0000444.png,happiness
fer0000445.png,happiness
fer0000446.png,neutral
fer0000447.png,sadness
fer0000448.png,neutral
fer0000449.png,happiness
fer0000451.png,anger
fer0000452.png,happiness
fer0000453.png,neutral
fer0000455.png,happiness
fer0000456.png,neutral
fer0000457.png,happiness
fer0000458.png,neutral
fer0000460.png,neutral
fer0000461.png,neutral
fer0000462.png,happiness
fer0000463.png,anger
fer0000464.png,happiness
fer0000465.png,neutral
fer0000466.png,neutral
fer0000467.png,neutral
fer0000468.png,neutral
fer0000469.png,anger
fer0000470.png,surprise
fer0000471.png,happiness
fer0000472.png,sadness
fer0000473.png,surprise
fer0000475.png,anger
fer0000476.png,sadness
fer0000478.png,anger
fer0000479.png,surprise
fer0000480.png,disgust
fer0000481.png,neutral
fer0000482.png,sadness
fer0000483.png,neutral
fer0000484.png,happiness
fer0000485.png,sadness
fer0000486.png,happiness
fer0000487.png,surprise
fer0000488.png,happiness
fer0000489.png,neutral
fer0000490.png,neutral
fer0000491.png,surprise
fer0000492.png,neutral
fer0000493.png,neutral
fer0000494.png,happiness
fer0000495.png,contempt
fer0000496.png,surprise
fer0000498.png,neutral
fer0000499.png,neutral
fer0000500.png,neutral
fer0000501.png,neutral
fer0000502.png,neutral
fer0000503.png,sadness
fer0000504.png,neutral
fer0000505.png,surprise
fer0000506.png,neutral
fer0000507.png,neutral
fer0000508.png,surprise
fer0000509.png,happiness
fer0000510.png,happiness
fer0000511.png,neutral
fer0000512.png,sadness
fer0000514.png,sadness
fer0000516.png,surprise
fer0000518.png,neutral
fer0000520.png,sadness
fer0000521.png,surprise
fer0000524.png,surprise
fer0000525.png,happiness
fer0000526.png,neutral
fer0000527.png,surprise
fer0000528.png,sadness
fer0000529.png,happiness
fer0000530.png,happiness
fer0000532.png,sadness
fer0000533.png,neutral
fer0000534.png,neutral
fer0000535.png,happiness
fer0000536.png,sadness
fer0000537.png,happiness
fer0000538.png,happiness
fer0000539.png,neutral
fer0000540.png,neutral
fer0000541.png,neutral
fer0000542.png,neutral
fer0000543.png,fear
fer0000544.png,neutral
fer0000545.png,neutral
fer0000547.png,neutral
fer0000548.png,sadness
fer0000549.png,neutral
fer0000550.png,neutral
fer0000551.png,happiness
fer0000552.png,surprise
fer0000553.png,neutral
fer0000554.png,sadness
fer0000555.png,neutral
fer0000556.png,anger
fer0000559.png,happiness
fer0000560.png,happiness
fer0000561.png,anger
fer0000562.png,anger
fer0000563.png,neutral
fer0000564.png,sadness
fer0000566.png,happiness
fer0000567.png,happiness
fer0000568.png,neutral
fer0000569.png,happiness
fer0000570.png,happiness
fer0000571.png,contempt
fer0000572.png,happiness
fer0000573.png,neutral
fer0000574.png,neutral
fer0000575.png,sadness
fer0000576.png,surprise
fer0000577.png,sadness
fer0000578.png,sadness
fer0000579.png,surprise
fer0000580.png,surprise
fer0000581.png,surprise
fer0000582.png,happiness
fer0000583.png,happiness
fer0000584.png,happiness
fer0000585.png,neutral
fer0000586.png,happiness
fer0000587.png,happiness
fer0000589.png,neutral
fer0000590.png,neutral
fer0000591.png,anger
fer0000592.png,happiness
fer0000593.png,surprise
fer0000594.png,neutral
fer0000595.png,anger
fer0000598.png,neutral
fer0000599.png,neutral
fer0000600.png,sadness
fer0000601.png,neutral
fer0000602.png,neutral
fer0000604.png,happiness
fer0000605.png,sadness
fer0000606.png,neutral
fer0000607.png,happiness
fer0000608.png,sadness
fer0000609.png,neutral
fer0000610.png,neutral
fer0000611.png,happiness
fer0000612.png,sadness
fer0000613.png,neutral
fer0000614.png,neutral
fer0000615.png,neutral
fer0000616.png,neutral
fer0000617.png,neutral
fer0000618.png,happiness
fer0000619.png,surprise
fer0000620.png,neutral
fer0000621.png,happiness
fer0000624.png,happiness
fer0000625.png,neutral
fer0000626.png,neutral
fer0000627.png,happiness
fer0000628.png,neutral
fer0000629.png,sadness
fer0000630.png,surprise
fer0000633.png,happiness
fer0000635.png,happiness
fer0000636.png,surprise
fer0000638.png,sadness
fer0000639.png,happiness
fer0000640.png,neutral
fer0000641.png,neutral
fer0000642.png,neutral
fer0000643.png,happiness
fer0000644.png,surprise
fer0000645.png,surprise
fer0000646.png,happiness
fer0000647.png,neutral
fer0000649.png,neutral
fer0000650.png,surprise
fer0000651.png,happiness
fer0000653.png,happiness
fer0000655.png,happiness
fer0000656.png,happiness
fer0000657.png,happiness
fer0000658.png,surprise
fer0000659.png,neutral
fer0000660.png,neutral
fer0000661.png,neutral
fer0000662.png,happiness
fer0000663.png,anger
fer0000664.png,happiness
fer0000665.png,happiness
fer0000666.png,happiness
fer0000668.png,surprise
fer0000669.png,anger
fer0000670.png,neutral
fer0000671.png,neutral
fer0000672.png,happiness
fer0000673.png,surprise
fer0000674.png,sadness
fer0000675.png,anger
fer0000676.png,neutral
fer0000677.png,neutral
fer0000678.png,sadness
fer0000679.png,neutral
fer0000680.png,happiness
fer0000681.png,neutral
fer0000682.png,happiness
fer0000683.png,happiness
fer0000684.png,surprise
fer0000685.png,happiness
fer0000686.png,neutral
fer0000687.png,sadness
fer0000688.png,happiness
fer0000689.png,happiness
fer0000690.png,surprise
fer0000691.png,neutral
fer0000692.png,neutral
fer0000693.png,neutral
fer0000694.png,neutral
fer0000695.png,neutral
fer0000696.png,surprise
fer0000697.png,happiness
fer0000700.png,sadness
fer0000701.png,sadness
fer0000702.png,anger
fer0000703.png,neutral
fer0000704.png,happiness
fer0000705.png,neutral
fer0000706.png,surprise
fer0000708.png,fear
fer0000709.png,sadness
fer0000710.png,sadness
fer0000711.png,happiness
fer0000712.png,anger
fer0000713.png,neutral
fer0000714.png,anger
fer0000715.png,neutral
fer0000716.png,sadness
fer0000717.png,surprise
fer0000718.png,happiness
fer0000719.png,happiness
fer0000720.png,happiness
fer0000721.png,sadness
fer0000723.png,neutral
fer0000725.png,sadness
fer0000726.png,happiness
fer0000727.png,neutral
fer0000728.png,neutral
fer0000729.png,neutral
fer0000730.png,neutral
fer0000731.png,neutral
fer0000732.png,happiness
fer0000733.png,sadness
fer0000734.png,happiness
fer0000735.png,happiness
fer0000736.png,happiness
fer0000737.png,neutral
fer0000738.png,neutral
fer0000739.png,neutral
fer0000740.png,surprise
fer0000741.png,sadness
fer0000742.png,fear
fer0000743.png,sadness
fer0000744.png,fear
fer0000745.png,neutral
fer0000747.png,sadness
fer0000748.png,surprise
fer0000749.png,surprise
fer0000750.png,sadness
fer0000751.png,neutral
fer0000752.png,contempt
fer0000753.png,sadness
fer0000754.png,anger
fer0000755.png,neutral
fer0000756.png,anger
fer0000757.png,surprise
fer0000758.png,happiness
fer0000759.png,contempt
fer0000760.png,neutral
fer0000761.png,surprise
fer0000762.png,neutral
fer0000763.png,neutral
fer0000764.png,neutral
fer0000765.png,neutral
fer0000766.png,fear
fer0000768.png,neutral
fer0000769.png,surprise
fer0000770.png,happiness
fer0000772.png,happiness
fer0000773.png,happiness
fer0000774.png,neutral
fer0000775.png,surprise
fer0000778.png,happiness
fer0000779.png,neutral
fer0000780.png,sadness
fer0000781.png,surprise
fer0000782.png,surprise
fer0000783.png,neutral
fer0000784.png,happiness
fer0000785.png,neutral
fer0000786.png,happiness
fer0000787.png,surprise
fer0000789.png,happiness
fer0000790.png,happiness
fer0000791.png,neutral
fer0000792.png,neutral
fer0000793.png,neutral
fer0000795.png,neutral
fer0000796.png,sadness
fer0000797.png,anger
fer0000798.png,neutral
fer0000799.png,neutral
fer0000800.png,happiness
fer0000801.png,happiness
fer0000802.png,happiness
fer0000807.png,happiness
fer0000808.png,happiness
fer0000809.png,fear
fer0000810.png,sadness
fer0000811.png,happiness
fer0000812.png,surprise
fer0000813.png,neutral
fer0000814.png,anger
fer0000815.png,happiness
fer0000816.png,sadness
fer0000817.png,surprise
fer0000818.png,happiness
fer0000819.png,happiness
fer0000820.png,sadness
fer0000821.png,anger
fer0000822.png,anger
fer0000824.png,anger
fer0000825.png,happiness
fer0000826.png,sadness
fer0000827.png,happiness
fer0000828.png,happiness
fer0000830.png,neutral
fer0000831.png,sadness
fer0000833.png,anger
fer0000834.png,fear
fer0000835.png,surprise
fer0000836.png,neutral
fer0000838.png,happiness
fer0000839.png,neutral
fer0000840.png,neutral
fer0000841.png,surprise
fer0000842.png,sadness
fer0000844.png,neutral
fer0000845.png,neutral
fer0000846.png,happiness
fer0000847.png,happiness
fer0000848.png,sadness
fer0000849.png,happiness
fer0000850.png,neutral
fer0000851.png,surprise
fer0000853.png,neutral
fer0000854.png,happiness
fer0000855.png,surprise
fer0000856.png,neutral
fer0000857.png,happiness
fer0000858.png,neutral
fer0000859.png,anger
fer0000860.png,fear
fer0000861.png,happiness
fer0000863.png,surprise
fer0000864.png,sadness
fer0000865.png,sadness
fer0000867.png,neutral
fer0000868.png,happiness
fer0000871.png,happiness
fer0000872.png,neutral
fer0000873.png,neutral
fer0000874.png,neutral
fer0000875.png,neutral
fer0000876.png,neutral
fer0000877.png,neutral
fer0000878.png,happiness
fer0000879.png,sadness
fer0000880.png,sadness
fer0000881.png,anger
fer0000882.png,neutral
fer0000883.png,neutral
fer0000885.png,surprise
fer0000886.png,neutral
fer0000887.png,neutral
fer0000888.png,neutral
fer0000889.png,neutral
fer0000890.png,happiness
fer0000892.png,happiness
fer0000893.png,neutral
fer0000894.png,neutral
fer0000895.png,happiness
fer0000896.png,happiness
fer0000897.png,sadness
fer0000899.png,neutral
fer0000900.png,sadness
fer0000901.png,neutral
fer0000902.png,surprise
fer0000903.png,neutral
fer0000904.png,happiness
fer0000905.png,anger
fer0000906.png,neutral
fer0000907.png,anger
fer0000909.png,neutral
fer0000910.png,happiness
fer0000912.png,fear
fer0000913.png,neutral
fer0000914.png,neutral
fer0000915.png,neutral
fer0000916.png,neutral
fer0000917.png,neutral
fer0000918.png,neutral
fer0000919.png,happiness
fer0000920.png,sadness
fer0000921.png,neutral
fer0000922.png,neutral
fer0000923.png,neutral
fer0000924.png,happiness
fer0000925.png,sadness
fer0000926.png,anger
fer0000927.png,neutral
fer0000928.png,sadness
fer0000929.png,neutral
fer0000930.png,anger
fer0000933.png,anger
fer0000935.png,neutral
fer0000936.png,neutral
fer0000937.png,anger
fer0000938.png,fear
fer0000939.png,sadness
fer0000940.png,happiness
fer0000941.png,happiness
fer0000942.png,neutral
fer0000943.png,neutral
fer0000944.png,anger
fer0000945.png,surprise
fer0000946.png,happiness
fer0000947.png,neutral
fer0000948.png,anger
fer0000949.png,happiness
fer0000950.png,happiness
fer0000951.png,neutral
fer0000952.png,neutral
fer0000953.png,neutral
fer0000954.png,neutral
fer0000955.png,sadness
fer0000956.png,neutral
fer0000957.png,neutral
fer0000958.png,surprise
fer0000959.png,neutral
fer0000960.png,anger
fer0000961.png,anger
fer0000962.png,surprise
fer0000963.png,anger
fer0000964.png,neutral
fer0000965.png,neutral
fer0000966.png,happiness
fer0000967.png,happiness
fer0000968.png,neutral
fer0000969.png,neutral
fer0000970.png,anger
fer0000971.png,happiness
fer0000972.png,anger
fer0000973.png,neutral
fer0000974.png,sadness
fer0000975.png,sadness
fer0000976.png,sadness
fer0000977.png,neutral
fer0000978.png,neutral
fer0000979.png,happiness
fer0000980.png,sadness
fer0000982.png,happiness
fer0000983.png,anger
fer0000984.png,neutral
fer0000985.png,sadness
fer0000986.png,neutral
fer0000987.png,happiness
fer0000988.png,neutral
fer0000989.png,neutral
fer0000990.png,happiness
fer0000991.png,surprise
fer0000992.png,surprise
fer0000993.png,happiness
fer0000994.png,neutral
fer0000995.png,happiness
fer0000996.png,neutral
fer0000997.png,neutral
fer0000998.png,neutral
fer0000999.png,sadness
fer0001000.png,neutral
fer0001001.png,sadness
fer0001002.png,happiness
fer0001003.png,surprise
fer0001004.png,happiness
fer0001005.png,neutral
fer0001007.png,neutral
fer0001008.png,sadness
fer0001009.png,neutral
fer0001010.png,happiness
fer0001011.png,neutral
fer0001012.png,happiness
fer0001013.png,anger
fer0001014.png,anger
fer0001015.png,happiness
fer0001016.png,anger
fer0001017.png,neutral
fer0001018.png,happiness
fer0001019.png,neutral
fer0001020.png,sadness
fer0001021.png,happiness
fer0001023.png,neutral
fer0001024.png,neutral
fer0001025.png,happiness
fer0001026.png,surprise
fer0001027.png,happiness
fer0001028.png,sadness
fer0001029.png,neutral
fer0001030.png,happiness
fer0001031.png,surprise
fer0001033.png,sadness
fer0001034.png,anger
fer0001035.png,neutral
fer0001036.png,neutral
fer0001037.png,neutral
fer0001038.png,surprise
fer0001041.png,surprise
fer0001042.png,happiness
fer0001043.png,happiness
fer0001044.png,happiness
fer0001045.png,happiness
fer0001046.png,happiness
fer0001047.png,happiness
fer0001048.png,happiness
fer0001049.png,anger
fer0001050.png,happiness
fer0001051.png,happiness
fer0001052.png,neutral
fer0001053.png,neutral
fer0001054.png,surprise
fer0001055.png,happiness
fer0001056.png,happiness
fer0001057.png,happiness
fer0001058.png,neutral
fer0001059.png,anger
fer0001060.png,neutral
fer0001061.png,anger
fer0001062.png,sadness
fer0001063.png,happiness
fer0001064.png,anger
fer0001065.png,sadness
fer0001066.png,neutral
fer0001067.png,neutral
fer0001068.png,surprise
fer0001069.png,anger
fer0001070.png,happiness
fer0001071.png,neutral
fer0001072.png,happiness
fer0001073.png,sadness
fer0001074.png,happiness
fer0001075.png,happiness
fer0001076.png,sadness
fer0001077.png,sadness
fer0001078.png,neutral
fer0001079.png,happiness
fer0001080.png,happiness
fer0001081.png,happiness
fer0001082.png,surprise
fer0001083.png,happiness
fer0001084.png,neutral
fer0001085.png,surprise
fer0001086.png,happiness
fer0001087.png,sadness
fer0001088.png,sadness
fer0001089.png,neutral
fer0001090.png,sadness
fer0001091.png,neutral
fer0001092.png,neutral
fer0001093.png,happiness
fer0001094.png,sadness
fer0001097.png,happiness
fer0001098.png,surprise
fer0001099.png,neutral
fer0001101.png,happiness
fer0001102.png,neutral
fer0001103.png,neutral
fer0001106.png,sadness
fer0001107.png,surprise
fer0001108.png,neutral
fer0001109.png,happiness
fer0001111.png,happiness
fer0001112.png,neutral
fer0001113.png,contempt
fer0001114.png,neutral
fer0001115.png,happiness
fer0001116.png,surprise
fer0001118.png,surprise
fer0001119.png,happiness
fer0001120.png,anger
fer0001122.png,anger
fer0001123.png,sadness
fer0001124.png,neutral
fer0001126.png,fear
fer0001128.png,happiness
fer0001129.png,happiness
fer0001132.png,neutral
fer0001133.png,surprise
fer0001134.png,neutral
fer0001135.png,neutral
fer0001136.png,sadness
fer0001137.png,sadness
fer0001138.png,happiness
fer0001139.png,happiness
fer0001140.png,neutral
fer0001141.png,surprise
fer0001142.png,sadness
fer0001144.png,happiness
fer0001145.png,neutral
fer0001146.png,sadness
fer0001147.png,happiness
fer0001149.png,happiness
fer0001150.png,happiness
fer0001152.png,neutral
fer0001153.png,happiness
fer0001154.png,neutral
fer0001155.png,surprise
fer0001156.png,anger
fer0001157.png,surprise
fer0001158.png,anger
fer0001159.png,neutral
fer0001160.png,surprise
fer0001161.png,neutral
fer0001162.png,happiness
fer0001163.png,happiness
fer0001165.png,happiness
fer0001166.png,anger
fer0001167.png,neutral
fer0001168.png,contempt
fer0001170.png,surprise
fer0001171.png,sadness
fer0001172.png,happiness
fer0001173.png,neutral
fer0001175.png,anger
fer0001176.png,sadness
fer0001177.png,neutral
fer0001178.png,happiness
fer0001179.png,sadness
fer0001180.png,happiness
fer0001181.png,neutral
fer0001182.png,neutral
fer0001184.png,happiness
fer0001185.png,happiness
fer0001187.png,happiness
fer0001188.png,happiness
fer0001189.png,neutral
fer0001190.png,anger
fer0001191.png,surprise
fer0001193.png,neutral
fer0001194.png,happiness
fer0001195.png,happiness
fer0001197.png,neutral
fer0001198.png,anger
fer0001199.png,surprise
fer0001200.png,happiness
fer0001201.png,happiness
fer0001202.png,happiness
fer0001203.png,happiness
fer0001204.png,neutral
fer0001205.png,sadness
fer0001207.png,happiness
fer0001209.png,neutral
fer0001210.png,happiness
fer0001211.png,neutral
fer0001212.png,surprise
fer0001213.png,neutral
fer0001215.png,happiness
fer0001216.png,neutral
fer0001217.png,happiness
fer0001218.png,neutral
fer0001219.png,neutral
fer0001220.png,neutral
fer0001221.png,sadness
fer0001223.png,anger
fer0001224.png,anger
fer0001225.png,neutral
fer0001226.png,sadness
fer0001227.png,sadness
fer0001228.png,happiness
fer0001229.png,sadness
fer0001230.png,surprise
fer0001231.png,neutral
fer0001232.png,neutral
fer0001233.png,anger
fer0001234.png,neutral
fer0001235.png,happiness
fer0001237.png,surprise
fer0001238.png,fear
fer0001240.png,neutral
fer0001241.png,sadness
fer0001242.png,neutral
fer0001243.png,neutral
fer0001244.png,happiness
fer0001245.png,sadness
fer0001246.png,neutral
fer0001247.png,surprise
fer0001248.png,surprise
fer0001249.png,neutral
fer0001250.png,anger
fer0001252.png,happiness
fer0001253.png,anger
fer0001254.png,neutral
fer0001255.png,happiness
fer0001256.png,happiness
fer0001257.png,neutral
fer0001258.png,happiness
fer0001259.png,surprise
fer0001260.png,happiness
fer0001262.png,neutral
fer0001263.png,contempt
fer0001264.png,happiness
fer0001265.png,anger
fer0001266.png,anger
fer0001267.png,happiness
fer0001268.png,sadness
fer0001269.png,neutral
fer0001270.png,happiness
fer0001271.png,surprise
fer0001273.png,happiness
fer0001274.png,sadness
fer0001275.png,neutral
fer0001276.png,surprise
fer0001277.png,neutral
fer0001278.png,neutral
fer0001279.png,neutral
fer0001280.png,happiness
fer0001281.png,happiness
fer0001282.png,neutral
fer0001283.png,happiness
fer0001284.png,neutral
fer0001285.png,sadness
fer0001286.png,happiness
fer0001287.png,surprise
fer0001288.png,neutral
fer0001289.png,surprise
fer0001290.png,sadness
fer0001292.png,sadness
fer0001293.png,happiness
fer0001294.png,neutral
fer0001295.png,happiness
fer0001296.png,neutral
fer0001297.png,neutral
fer0001298.png,neutral
fer0001299.png,neutral
fer0001302.png,neutral
fer0001303.png,surprise
fer0001304.png,neutral
fer0001305.png,neutral
fer0001306.png,anger
fer0001307.png,happiness
fer0001308.png,happiness
fer0001309.png,anger
fer0001310.png,sadness
fer0001311.png,neutral
fer0001312.png,sadness
fer0001313.png,sadness
fer0001314.png,happiness
fer0001315.png,contempt
fer0001316.png,surprise
fer0001317.png,neutral
fer0001318.png,surprise
fer0001320.png,surprise
fer0001321.png,neutral
fer0001322.png,happiness
fer0001323.png,neutral
fer0001325.png,surprise
fer0001326.png,neutral
fer0001328.png,happiness
fer0001329.png,neutral
fer0001330.png,surprise
fer0001331.png,neutral
fer0001332.png,happiness
fer0001333.png,happiness
fer0001334.png,neutral
fer0001335.png,neutral
fer0001336.png,anger
fer0001337.png,neutral
fer0001338.png,anger
fer0001339.png,happiness
